customer_id,transaction_id,amount,new_device_event,location_change_event,high_value_event
C05471,9,454.21,1,0,0
C05472,1,699.78,0,0,0
C05472,2,475.58,0,0,0
C05472,3,643.39,0,0,0
C05472,4,775.81,0,0,0
C05472,5,757.91,0,0,0
C05472,6,611.04,0,0,0
C05472,7,466.02,0,0,0
C05473,1,621.22,0,0,0
C05473,2,975.79,0,0,0
C05473,3,843.72,0,0,0
C05473,4,531.16,0,0,0
C05473,5,824.97,0,0,0
C05473,6,531.8,0,0,0
C05473,7,305.94,0,0,0
C05474,1,384.83,0,0,0
C05474,2,453.29,0,0,0
C05474,3,395.86,0,0,0
C05474,4,578.78,0,0,0
C05474,5,509.41,0,0,0
C05474,6,511.92,0,0,0
C05474,7,429.21,0,0,0
C05474,8,259.84,0,0,0
C05474,9,491.53,0,0,0
C05475,1,126.26,0,0,0
C05475,2,256.7,0,0,0
C05475,3,117.52,0,0,0
C05475,4,166.49,0,0,0
C05475,5,253.67,0,0,0
C05475,6,246.15,0,0,0
C05475,7,207.39,0,0,0
C05475,8,113.11,0,0,0
C05476,1,610.04,0,0,0
C05476,2,283.21,0,0,0
C05476,3,670.71,0,0,0
C05476,4,733.03,0,0,0
C05476,5,777.01,0,0,0
C05476,6,903.44,0,0,0
C05476,7,321.97,0,0,0
C05477,1,152.72,0,0,0
C05477,2,288.87,0,0,0
C05477,3,397.15,0,0,0
C05477,4,2.01,0,0,0
C05477,5,385.13,0,0,0
C05477,6,349.83,0,0,0
C05477,7,228.48,0,0,0
C05477,8,346.75,0,0,0
C05477,9,278.36,0,0,0
C05477,10,426.39,0,0,0
C05478,1,636.42,0,0,0
C05478,2,220.47,0,0,0
C05478,3,452.39,0,0,0
C05478,4,44.74,0,0,0
C05478,5,270.65,0,0,0
C05478,6,545.47,0,0,0
C05478,7,423.68,0,0,0
C05478,8,274.21,0,0,0
C05478,9,178.71,0,0,0
C05478,10,344.89,0,0,0
C05479,1,232.89,0,0,0
C05479,2,321.53,0,0,0
C05479,3,311.96,0,0,0
C05479,4,216.0,0,0,0
C05479,5,303.84,0,0,0
C05479,6,298.58,0,0,0
C05479,7,248.0,0,0,0
C05479,8,239.71,0,0,0
C05480,1,347.11,0,0,0
C05480,2,977.54,0,0,0
C05480,3,1160.25,0,0,0
C05480,4,654.51,0,0,0
C05480,5,642.75,0,0,0
C05480,6,709.67,0,0,0
C05480,7,815.55,0,0,0
C05480,8,589.23,0,0,0
C05481,1,137.94,0,0,0
C05481,2,65.3,0,0,0
C05481,3,347.75,0,0,0
C05481,4,282.58,0,0,0
C05481,5,192.97,0,0,0
C05481,6,274.76,0,0,0
C05481,7,264.07,0,0,0
C05481,8,304.99,0,0,0
C05481,9,318.22,0,0,0
C05482,1,378.18,0,0,0
C05482,2,414.91,0,0,0
C05482,3,439.52,0,0,0
C05482,4,391.61,0,0,0
C05482,5,441.27,0,0,0
C05482,6,309.59,0,0,0
C05482,7,346.42,0,0,0
C05482,8,439.21,1,0,0
C05483,1,953.24,0,0,0
C05483,2,1052.19,0,0,0
C05483,3,1092.68,0,0,0
C05483,4,603.78,0,0,0
C05483,5,938.78,0,0,0
C05483,6,631.32,0,0,0
C05483,7,1201.12,0,0,0
C05483,8,1023.76,0,0,0
C05484,1,20.36,0,0,0
C05484,2,300.64,0,0,0
C05484,3,991.53,0,0,0
C05484,4,0.64,0,0,0
C05484,5,558.5,0,0,0
C05484,6,1162.73,0,0,0
C05484,7,259.17,0,0,0
C05485,1,921.3,0,0,0
C05485,2,1038.56,0,0,0
C05485,3,688.54,0,0,0
C05485,4,836.71,0,0,0
C05485,5,797.45,0,0,0
C05485,6,652.31,0,0,0
C05485,7,801.53,0,0,0
C05485,8,615.62,0,0,0
C05486,1,888.01,0,0,0
C05486,2,427.8,0,0,0
C05486,3,631.58,0,0,0
C05486,4,1507.12,0,0,0
C05486,5,643.22,0,0,0
C05486,6,416.15,0,0,0
C05486,7,60.2,0,0,0
C05486,8,618.41,0,0,0
C05486,9,1349.99,0,0,0
C05487,1,63.88,0,0,0
C05487,2,93.31,0,0,0
C05487,3,170.94,0,0,0
C05487,4,201.36,0,0,0
C05487,5,95.04,0,0,0
C05487,6,142.49,0,0,0
C05487,7,177.37,0,0,0
C05487,8,88.26,0,1,0
C05488,1,511.41,0,0,0
C05488,2,395.92,0,0,0
C05488,3,497.4,0,0,0
C05488,4,432.39,0,0,0
C05488,5,418.89,0,0,0
C05488,6,458.44,0,0,0
C05488,7,465.69,0,0,0
C05488,8,391.39,0,0,0
C05489,1,318.85,0,0,0
C05489,2,260.83,0,0,0
C05489,3,370.78,0,0,0
C05489,4,327.55,0,0,0
C05489,5,301.3,0,0,0
C05489,6,352.7,0,0,0
C05489,7,284.11,0,0,0
C05489,8,233.2,0,0,0
C05489,9,267.13,0,0,0
C05489,10,255.47,0,0,0
C05490,1,123.79,0,0,0
C05490,2,489.19,0,0,0
C05490,3,235.1,0,0,0
C05490,4,619.98,0,0,0
C05490,5,349.77,0,0,0
C05490,6,264.27,0,0,0
C05490,7,317.39,0,0,0
C05490,8,357.25,0,0,0
C05490,9,344.35,0,0,0
C05490,10,254.28,0,0,0
C05491,1,118.18,0,0,0
C05491,2,106.65,0,0,0
C05491,3,148.54,0,0,0
C05491,4,118.33,0,0,0
C05491,5,219.88,0,0,0
C05491,6,91.96,0,0,0
C05491,7,115.53,0,0,0
C05491,8,130.39,1,0,0
C05492,1,223.05,0,0,0
C05492,2,142.46,0,0,0
C05492,3,389.32,0,0,0
C05492,4,121.42,0,0,0
C05492,5,226.54,0,0,0
C05492,6,141.97,0,0,0
C05492,7,99.42,0,0,0
C05492,8,222.38,0,0,0
C05493,1,416.73,0,0,0
C05493,2,62.13,0,0,0
C05493,3,293.69,0,0,0
C05493,4,366.14,0,0,0
C05493,5,185.24,0,0,0
C05493,6,200.77,0,0,0
C05493,7,339.73,0,0,0
C05493,8,305.11,0,0,0
C05493,9,369.06,0,0,0
C05494,1,871.16,0,0,0
C05494,2,1250.85,0,0,0
C05494,3,1603.38,0,0,0
C05494,4,742.3,0,0,0
C05494,5,1485.04,0,0,0
C05494,6,1089.8,0,0,0
C05494,7,617.55,0,0,0
C05494,8,871.76,1,0,0
C05495,1,626.23,0,0,0
C05495,2,930.43,0,0,0
C05495,3,895.69,0,0,0
C05495,4,514.5,0,0,0
C05495,5,698.26,0,0,0
C05495,6,621.43,0,0,0
C05495,7,609.28,0,0,0
C05496,1,166.88,0,0,0
C05496,2,324.74,0,0,0
C05496,3,442.71,0,0,0
C05496,4,390.22,0,0,0
C05496,5,429.18,0,0,0
C05496,6,148.11,0,0,0
C05496,7,292.27,0,1,0
C05497,1,1156.71,0,0,0
C05497,2,685.09,0,0,0
C05497,3,391.84,0,0,0
C05497,4,960.52,0,0,0
C05497,5,932.27,0,0,0
C05497,6,503.3,0,0,0
C05497,7,445.74,0,0,0
C05498,1,591.24,0,0,0
C05498,2,658.87,0,0,0
C05498,3,418.43,0,0,0
C05498,4,672.94,0,0,0
C05498,5,728.17,0,0,0
C05498,6,420.35,0,0,0
C05498,7,453.07,0,0,0
C05498,8,313.16,0,0,0
C05498,9,747.31,0,0,0
C05499,1,337.43,0,0,0
C05499,2,359.27,0,0,0
C05499,3,433.02,0,0,0
C05499,4,303.79,0,0,0
C05499,5,340.67,0,0,0
C05499,6,268.47,0,0,0
C05499,7,295.72,0,0,0
C05499,8,307.21,0,0,0
C05499,9,404.17,0,0,0
C05500,1,252.32,0,0,0
C05500,2,464.35,0,0,0
C05500,3,501.74,0,0,0
C05500,4,381.12,0,0,0
C05500,5,365.06,0,0,0
C05500,6,443.54,0,0,0
C05500,7,409.28,0,0,0
C05500,8,342.69,0,0,0
C05500,9,467.15,0,0,0
C05501,1,97.35,0,0,0
C05501,2,168.59,0,0,0
C05501,3,200.56,0,0,0
C05501,4,155.4,0,0,0
C05501,5,114.35,0,0,0
C05501,6,116.16,0,0,0
C05501,7,49.99,0,0,0
C05501,8,144.07,0,0,0
C05501,9,147.99,0,0,0
C05501,10,153.75,0,0,0
C05502,1,207.66,0,0,0
C05502,2,160.12,0,0,0
C05502,3,197.76,0,0,0
C05502,4,250.46,0,0,0
C05502,5,114.83,0,0,0
C05502,6,287.52,0,0,0
C05502,7,261.84,0,0,0
C05502,8,314.49,0,0,0
C05503,1,198.94,0,0,0
C05503,2,323.73,0,0,0
C05503,3,236.63,0,0,0
C05503,4,320.95,0,0,0
C05503,5,338.22,0,0,0
C05503,6,471.72,0,0,0
C05503,7,242.08,0,0,0
C05504,1,214.8,0,0,0
C05504,2,400.43,0,0,0
C05504,3,321.72,0,0,0
C05504,4,241.61,0,0,0
C05504,5,126.38,0,0,0
C05504,6,176.15,0,0,0
C05504,7,209.07,0,0,0
C05504,8,194.67,0,0,0
C05504,9,171.55,0,0,0
C05505,1,163.77,0,0,0
C05505,2,320.65,0,0,0
C05505,3,160.17,0,0,0
C05505,4,140.24,0,0,0
C05505,5,150.08,0,0,0
C05505,6,283.93,0,0,0
C05505,7,257.99,0,0,0
C05506,1,295.18,0,0,0
C05506,2,247.14,0,0,0
C05506,3,293.23,0,0,0
C05506,4,356.52,0,0,0
C05506,5,204.64,0,0,0
C05506,6,242.39,0,0,0
C05506,7,398.9,0,0,0
C05506,8,295.12,0,0,0
C05506,9,357.89,0,1,0
C05507,1,198.73,0,0,0
C05507,2,101.93,0,0,0
C05507,3,142.09,0,0,0
C05507,4,87.16,0,0,0
C05507,5,144.84,0,0,0
C05507,6,109.78,0,0,0
C05507,7,133.06,0,0,0
C05507,8,109.18,0,0,0
C05507,9,95.9,0,0,0
C05507,10,55.19,0,0,0
C05508,1,3.31,0,0,0
C05508,2,936.96,0,0,0
C05508,3,1052.95,0,0,0
C05508,4,234.19,0,0,0
C05508,5,1238.75,0,0,0
C05508,6,759.7,0,0,0
C05508,7,474.51,0,0,0
C05508,8,745.17,0,0,0
C05508,9,251.78,1,0,0
C05509,1,627.57,0,0,0
C05509,2,476.98,0,0,0
C05509,3,493.48,0,0,0
C05509,4,667.66,0,0,0
C05509,5,354.08,0,0,0
C05509,6,608.64,0,0,0
C05509,7,1096.62,0,0,0
C05509,8,682.57,0,0,0
C05509,9,774.96,0,0,0
C05510,1,98.64,0,0,0
C05510,2,204.47,0,0,0
C05510,3,209.16,0,0,0
C05510,4,419.83,0,0,0
C05510,5,181.58,0,0,0
C05510,6,282.47,0,0,0
C05510,7,331.92,0,0,0
C05510,8,180.65,0,0,0
C05510,9,147.17,0,0,0
C05510,10,241.87,1,0,0
C05511,1,259.8,0,0,0
C05511,2,133.75,0,0,0
C05511,3,408.06,0,0,0
C05511,4,611.96,0,0,0
C05511,5,157.93,0,0,0
C05511,6,467.15,0,0,0
C05511,7,237.11,0,0,0
C05511,8,205.19,1,0,0
C05512,1,109.4,0,0,0
C05512,2,240.29,0,0,0
C05512,3,275.15,0,0,0
C05512,4,173.52,0,0,0
C05512,5,273.61,0,0,0
C05512,6,175.42,0,0,0
C05512,7,64.61,0,0,0
C05512,8,290.18,0,1,0
C05513,1,422.09,0,0,0
C05513,2,494.11,0,0,0
C05513,3,411.06,0,0,0
C05513,4,179.02,0,0,0
C05513,5,222.11,0,0,0
C05513,6,458.89,0,0,0
C05513,7,228.52,0,0,0
C05513,8,483.87,0,0,0
C05514,1,312.12,0,0,0
C05514,2,325.67,0,0,0
C05514,3,435.53,0,0,0
C05514,4,421.74,0,0,0
C05514,5,317.82,0,0,0
C05514,6,392.94,0,0,0
C05514,7,297.84,0,0,0
C05514,8,428.83,1,0,0
C05515,1,112.37,0,0,0
C05515,2,229.86,0,0,0
C05515,3,149.12,0,0,0
C05515,4,139.78,0,0,0
C05515,5,211.87,0,0,0
C05515,6,321.66,0,0,0
C05515,7,312.88,0,0,0
C05515,8,222.05,0,0,0
C05516,1,288.8,0,0,0
C05516,2,308.92,0,0,0
C05516,3,209.92,0,0,0
C05516,4,258.87,0,0,0
C05516,5,311.52,0,0,0
C05516,6,239.41,0,0,0
C05516,7,246.95,0,0,0
C05516,8,304.12,0,0,0
C05517,1,1195.36,0,0,0
C05517,2,1361.47,0,0,0
C05517,3,1092.77,0,0,0
C05517,4,779.47,0,0,0
C05517,5,1898.65,0,0,0
C05517,6,1456.23,0,0,0
C05517,7,1191.9,0,0,0
C05517,8,1443.28,0,0,0
C05517,9,884.84,0,0,0
C05518,1,955.3,0,0,0
C05518,2,46.24,0,0,0
C05518,3,793.4,0,0,0
C05518,4,578.49,0,0,0
C05518,5,606.41,0,0,0
C05518,6,761.1,0,0,0
C05518,7,791.07,0,0,0
C05518,8,644.88,0,0,0
C05519,1,284.23,0,0,0
C05519,2,242.6,0,0,0
C05519,3,310.54,0,0,0
C05519,4,360.68,0,0,0
C05519,5,354.17,0,0,0
C05519,6,304.59,0,0,0
C05519,7,366.44,0,0,0
C05519,8,304.79,0,0,0
C05519,9,344.15,0,0,0
C05520,1,670.94,0,0,0
C05520,2,1085.31,0,0,0
C05520,3,736.72,0,0,0
C05520,4,993.08,0,0,0
C05520,5,653.96,0,0,0
C05520,6,718.59,0,0,0
C05520,7,534.22,0,0,0
C05520,8,898.19,0,1,0
C05521,1,428.19,0,0,0
C05521,2,499.73,0,0,0
C05521,3,511.3,0,0,0
C05521,4,511.03,0,0,0
C05521,5,456.48,0,0,0
C05521,6,385.27,0,0,0
C05521,7,467.11,0,0,0
C05521,8,346.15,0,0,0
C05521,9,477.4,0,0,0
C05522,1,315.21,0,0,0
C05522,2,126.81,0,0,0
C05522,3,229.18,0,0,0
C05522,4,210.18,0,0,0
C05522,5,428.24,0,0,0
C05522,6,421.1,0,0,0
C05522,7,325.07,0,0,0
C05522,8,425.35,0,1,0
C05523,1,369.33,0,0,0
C05523,2,1001.25,0,0,0
C05523,3,630.07,0,0,0
C05523,4,698.86,0,0,0
C05523,5,327.95,0,0,0
C05523,6,609.37,0,0,0
C05523,7,385.56,0,0,0
C05523,8,241.69,0,0,0
C05524,1,486.68,0,0,0
C05524,2,271.87,0,0,0
C05524,3,441.44,0,0,0
C05524,4,42.94,0,0,0
C05524,5,539.93,0,0,0
C05524,6,411.67,0,0,0
C05524,7,817.06,0,0,0
C05524,8,59.05,0,0,0
C05524,9,388.22,0,0,0
C05524,10,732.23,0,0,0
C05525,1,257.13,0,0,0
C05525,2,211.28,0,0,0
C05525,3,271.61,0,0,0
C05525,4,173.25,0,0,0
C05525,5,90.47,0,0,0
C05525,6,119.25,0,0,0
C05525,7,95.86,0,0,0
C05525,8,199.49,0,0,0
C05526,1,693.99,0,0,0
C05526,2,542.93,0,0,0
C05526,3,662.48,0,0,0
C05526,4,786.15,0,0,0
C05526,5,533.21,0,0,0
C05526,6,742.65,0,0,0
C05526,7,888.75,0,0,0
C05526,8,471.95,0,0,0
C05527,1,737.78,0,0,0
C05527,2,887.79,0,0,0
C05527,3,465.95,0,0,0
C05527,4,962.31,0,0,0
C05527,5,848.15,0,0,0
C05527,6,855.3,0,0,0
C05527,7,546.94,0,0,0
C05528,1,340.38,0,0,0
C05528,2,363.61,0,0,0
C05528,3,431.54,0,0,0
C05528,4,352.38,0,0,0
C05528,5,350.07,0,0,0
C05528,6,223.77,0,0,0
C05528,7,281.57,0,0,0
C05528,8,350.73,0,0,0
C05529,1,767.94,0,0,0
C05529,2,884.14,0,0,0
C05529,3,76.96,0,0,0
C05529,4,638.58,0,0,0
C05529,5,663.32,0,0,0
C05529,6,279.7,0,0,0
C05529,7,588.22,0,0,0
C05529,8,579.0,0,0,0
C05530,1,468.04,0,0,0
C05530,2,393.85,0,0,0
C05530,3,414.76,0,0,0
C05530,4,206.06,0,0,0
C05530,5,260.13,0,0,0
C05530,6,387.05,0,0,0
C05530,7,362.55,0,0,0
C05531,1,380.69,0,0,0
C05531,2,313.7,0,0,0
C05531,3,425.69,0,0,0
C05531,4,455.79,0,0,0
C05531,5,371.37,0,0,0
C05531,6,407.6,0,0,0
C05531,7,296.85,0,0,0
C05531,8,410.28,0,1,0
C05532,1,270.84,0,0,0
C05532,2,199.07,0,0,0
C05532,3,261.68,0,0,0
C05532,4,228.44,0,0,0
C05532,5,117.64,0,0,0
C05532,6,225.55,0,0,0
C05532,7,348.99,0,0,0
C05532,8,169.07,0,0,0
C05532,9,282.18,0,0,0
C05533,1,720.28,0,0,0
C05533,2,679.17,0,0,0
C05533,3,616.39,0,0,0
C05533,4,483.84,0,0,0
C05533,5,657.51,0,0,0
C05533,6,762.74,0,0,0
C05533,7,601.31,0,0,0
C05533,8,700.03,0,0,0
C05534,1,327.25,0,0,0
C05534,2,628.71,0,0,0
C05534,3,410.05,0,0,0
C05534,4,488.87,0,0,0
C05534,5,147.05,0,0,0
C05534,6,845.5,0,0,0
C05534,7,1076.72,0,0,0
C05534,8,456.6,1,0,0
C05535,1,707.01,0,0,0
C05535,2,279.06,0,0,0
C05535,3,185.84,0,0,0
C05535,4,325.37,0,0,0
C05535,5,294.17,0,0,0
C05535,6,400.98,0,0,0
C05535,7,633.3,0,0,0
C05535,8,399.17,0,0,0
C05536,1,621.35,0,0,0
C05536,2,353.89,0,0,0
C05536,3,320.63,0,0,0
C05536,4,584.86,0,0,0
C05536,5,702.68,0,0,0
C05536,6,455.56,0,0,0
C05536,7,710.75,0,0,0
C05536,8,1016.91,0,0,0
C05537,1,113.79,0,0,0
C05537,2,142.65,0,0,0
C05537,3,159.64,0,0,0
C05537,4,40.97,0,0,0
C05537,5,84.64,0,0,0
C05537,6,106.41,0,0,0
C05537,7,52.46,0,0,0
C05537,8,157.99,1,0,0
C05538,1,232.39,0,0,0
C05538,2,32.55,0,0,0
C05538,3,340.8,0,0,0
C05538,4,824.38,0,0,0
C05538,5,92.91,0,0,0
C05538,6,898.22,0,0,0
C05538,7,498.83,0,0,0
C05538,8,300.53,0,0,0
C05538,9,307.86,0,0,0
C05539,1,187.14,0,0,0
C05539,2,179.57,0,0,0
C05539,3,280.82,0,0,0
C05539,4,172.23,0,0,0
C05539,5,232.26,0,0,0
C05539,6,213.91,0,0,0
C05539,7,146.77,0,0,0
C05540,1,219.67,0,0,0
C05540,2,441.65,0,0,0
C05540,3,442.9,0,0,0
C05540,4,582.81,0,0,0
C05540,5,553.79,0,0,0
C05540,6,426.97,0,0,0
C05540,7,159.64,0,0,0
C05540,8,307.82,0,0,0
C05540,9,553.05,0,0,0
C05541,1,552.45,0,0,0
C05541,2,694.8,0,0,0
C05541,3,428.12,0,0,0
C05541,4,588.74,0,0,0
C05541,5,590.3,0,0,0
C05541,6,571.56,0,0,0
C05541,7,550.95,0,0,0
C05541,8,584.1,0,0,0
C05541,9,689.08,1,0,0
C05542,1,466.18,0,0,0
C05542,2,473.1,0,0,0
C05542,3,380.14,0,0,0
C05542,4,410.28,0,0,0
C05542,5,548.74,0,0,0
C05542,6,412.05,0,0,0
C05542,7,674.37,0,0,0
C05542,8,395.49,0,0,0
C05543,1,313.62,0,0,0
C05543,2,475.24,0,0,0
C05543,3,440.47,0,0,0
C05543,4,421.28,0,0,0
C05543,5,543.48,0,0,0
C05543,6,409.38,0,0,0
C05543,7,363.47,0,0,0
C05543,8,406.13,0,0,0
C05544,1,294.02,0,0,0
C05544,2,415.64,0,0,0
C05544,3,374.53,0,0,0
C05544,4,314.26,0,0,0
C05544,5,196.58,0,0,0
C05544,6,368.41,0,0,0
C05544,7,476.55,0,0,0
C05544,8,390.37,0,0,0
C05544,9,470.25,0,0,0
C05544,10,338.92,1,0,0
C05545,1,131.75,0,0,0
C05545,2,1187.88,0,0,0
C05545,3,1253.57,0,0,0
C05545,4,1127.73,0,0,0
C05545,5,306.55,0,0,0
C05545,6,810.2,0,0,0
C05545,7,1534.21,0,0,0
C05545,8,895.2,0,0,0
C05545,9,975.01,0,0,0
C05546,1,575.71,0,0,0
C05546,2,626.12,0,0,0
C05546,3,613.99,0,0,0
C05546,4,481.54,0,0,0
C05546,5,469.85,0,0,0
C05546,6,557.05,0,0,0
C05546,7,600.91,0,0,0
C05546,8,613.1,0,0,0
C05546,9,665.47,0,0,0
C05547,1,1377.62,0,0,0
C05547,2,477.27,0,0,0
C05547,3,997.13,0,0,0
C05547,4,308.9,0,0,0
C05547,5,509.0,0,0,0
C05547,6,573.46,0,0,0
C05547,7,593.26,0,0,0
C05547,8,500.58,0,0,0
C05547,9,916.33,0,0,0
C05548,1,552.72,0,0,0
C05548,2,632.34,0,0,0
C05548,3,567.31,0,0,0
C05548,4,592.05,0,0,0
C05548,5,629.7,0,0,0
C05548,6,653.33,0,0,0
C05549,1,252.12,0,0,0
C05549,2,193.78,0,0,0
C05549,3,181.56,0,0,0
C05549,4,162.86,0,0,0
C05549,5,223.54,0,0,0
C05549,6,169.38,0,0,0
C05549,7,151.65,0,0,0
C05549,8,160.84,0,0,0
C05550,1,615.09,0,0,0
C05550,2,657.46,0,0,0
C05550,3,572.83,0,0,0
C05550,4,818.21,0,0,0
C05550,5,571.24,0,0,0
C05550,6,608.49,0,0,0
C05550,7,610.87,0,0,0
C05550,8,632.25,0,0,0
C05550,9,533.02,1,0,0
C05551,1,402.99,0,0,0
C05551,2,198.19,0,0,0
C05551,3,163.85,0,0,0
C05551,4,271.06,0,0,0
C05551,5,288.31,0,0,0
C05551,6,275.58,0,0,0
C05551,7,187.99,0,0,0
C05552,1,975.71,0,0,0
C05552,2,860.88,0,0,0
C05552,3,649.12,0,0,0
C05552,4,954.03,0,0,0
C05552,5,1396.6,0,0,0
C05552,6,1487.41,0,0,0
C05552,7,582.65,0,0,0
C05552,8,1206.09,0,0,0
C05552,9,852.41,0,0,0
C05553,1,191.95,0,0,0
C05553,2,152.71,0,0,0
C05553,3,214.02,0,0,0
C05553,4,130.32,0,0,0
C05553,5,268.42,0,0,0
C05553,6,168.0,0,0,0
C05553,7,255.58,0,0,0
C05553,8,210.4,0,0,0
C05554,1,344.23,0,0,0
C05554,2,550.54,0,0,0
C05554,3,479.83,0,0,0
C05554,4,577.81,0,0,0
C05554,5,378.11,0,0,0
C05554,6,438.75,0,0,0
C05554,7,455.94,0,0,0
C05554,8,423.08,0,0,0
C05554,9,504.88,0,0,0
C05555,1,401.34,0,0,0
C05555,2,231.52,0,0,0
C05555,3,212.63,0,0,0
C05555,4,508.18,0,0,0
C05555,5,245.42,0,0,0
C05555,6,333.07,0,0,0
C05555,7,135.55,0,0,0
C05555,8,177.14,0,0,0
C05556,1,536.41,0,0,0
C05556,2,537.69,0,0,0
C05556,3,389.94,0,0,0
C05556,4,439.85,0,0,0
C05556,5,693.55,0,0,0
C05556,6,624.13,0,0,0
C05556,7,659.85,0,0,0
C05556,8,513.27,0,0,0
C05557,1,886.95,0,0,0
C05557,2,672.75,0,0,0
C05557,3,612.07,0,0,0
C05557,4,911.74,0,0,0
C05557,5,829.56,0,0,0
C05557,6,909.16,0,0,0
C05557,7,685.98,0,0,0
C05557,8,768.78,1,0,0
C05558,1,418.91,0,0,0
C05558,2,474.14,0,0,0
C05558,3,308.3,0,0,0
C05558,4,410.65,0,0,0
C05558,5,391.68,0,0,0
C05558,6,332.65,0,0,0
C05558,7,442.61,0,0,0
C05558,8,405.74,0,1,0
C05559,1,205.17,0,0,0
C05559,2,293.61,0,0,0
C05559,3,236.83,0,0,0
C05559,4,170.7,0,0,0
C05559,5,107.17,0,0,0
C05559,6,247.76,0,0,0
C05559,7,309.86,0,0,0
C05559,8,261.33,0,0,0
C05560,1,1061.11,0,0,0
C05560,2,903.41,0,0,0
C05560,3,777.47,0,0,0
C05560,4,637.94,0,0,0
C05560,5,754.34,0,0,0
C05560,6,606.48,0,0,0
C05560,7,462.76,0,0,0
C05560,8,1195.7,0,0,0
C05560,9,735.55,0,0,0
C05561,1,1168.9,0,0,0
C05561,2,1016.59,0,0,0
C05561,3,1295.97,0,0,0
C05561,4,1050.03,0,0,0
C05561,5,1082.53,0,0,0
C05561,6,1149.16,0,0,0
C05561,7,1134.79,0,0,0
C05561,8,826.9,0,0,0
C05562,1,301.08,0,0,0
C05562,2,394.5,0,0,0
C05562,3,308.77,0,0,0
C05562,4,297.25,0,0,0
C05562,5,310.52,0,0,0
C05562,6,305.44,0,0,0
C05562,7,323.56,0,0,0
C05563,1,267.63,0,0,0
C05563,2,198.38,0,0,0
C05563,3,260.13,0,0,0
C05563,4,228.09,0,0,0
C05563,5,286.83,0,0,0
C05563,6,186.94,0,0,0
C05563,7,413.41,0,0,0
C05564,1,297.23,0,0,0
C05564,2,208.74,0,0,0
C05564,3,249.65,0,0,0
C05564,4,282.82,0,0,0
C05564,5,231.28,0,0,0
C05564,6,351.3,0,0,0
C05564,7,194.15,0,0,0
C05565,1,667.99,0,0,0
C05565,2,583.84,0,0,0
C05565,3,567.65,0,0,0
C05565,4,860.39,0,0,0
C05565,5,656.33,0,0,0
C05565,6,754.61,0,0,0
C05565,7,541.45,0,0,0
C05565,8,760.64,0,0,0
C05565,9,597.01,0,0,0
C05566,1,1135.55,0,0,0
C05566,2,818.9,0,0,0
C05566,3,1927.72,0,0,0
C05566,4,1088.06,0,0,0
C05566,5,1174.86,0,0,0
C05566,6,1226.1,0,0,0
C05566,7,497.29,0,0,0
C05567,1,141.47,0,0,0
C05567,2,149.07,0,0,0
C05567,3,32.79,0,0,0
C05567,4,142.15,0,0,0
C05567,5,76.45,0,0,0
C05567,6,207.69,0,0,0
C05567,7,248.87,0,0,0
C05567,8,214.68,0,0,0
C05567,9,221.66,0,0,0
C05568,1,411.97,0,0,0
C05568,2,229.8,0,0,0
C05568,3,304.42,0,0,0
C05568,4,239.05,0,0,0
C05568,5,321.94,0,0,0
C05568,6,217.53,0,0,0
C05568,7,307.77,0,0,0
C05568,8,289.83,0,0,0
C05568,9,178.22,1,0,0
C05569,1,814.68,0,0,0
C05569,2,450.52,0,0,0
C05569,3,1117.49,0,0,0
C05569,4,798.45,0,0,0
C05569,5,470.34,0,0,0
C05569,6,799.18,0,0,0
C05569,7,973.88,0,0,0
C05569,8,91.26,1,0,0
C05570,1,620.21,0,0,0
C05570,2,421.2,0,0,0
C05570,3,540.18,0,0,0
C05570,4,719.67,0,0,0
C05570,5,896.97,0,0,0
C05570,6,749.59,0,0,0
C05570,7,554.3,0,0,0
C05571,1,307.72,0,0,0
C05571,2,245.04,0,0,0
C05571,3,288.16,0,0,0
C05571,4,389.0,0,0,0
C05571,5,214.37,0,0,0
C05571,6,242.49,0,0,0
C05571,7,338.29,0,0,0
C05571,8,365.11,0,0,0
C05571,9,287.56,1,0,0
C05572,1,297.15,0,0,0
C05572,2,279.16,0,0,0
C05572,3,310.64,0,0,0
C05572,4,141.78,0,0,0
C05572,5,308.54,0,0,0
C05572,6,332.64,0,0,0
C05572,7,301.27,0,0,0
C05573,1,372.98,0,0,0
C05573,2,615.6,0,0,0
C05573,3,432.19,0,0,0
C05573,4,772.5,0,0,0
C05573,5,474.45,0,0,0
C05573,6,567.79,0,0,0
C05573,7,444.91,0,0,0
C05573,8,573.09,0,0,0
C05574,1,471.13,0,0,0
C05574,2,503.92,0,0,0
C05574,3,249.31,0,0,0
C05574,4,601.03,0,0,0
C05574,5,340.52,0,0,0
C05574,6,334.21,0,0,0
C05574,7,927.87,0,0,0
C05575,1,249.62,0,0,0
C05575,2,272.17,0,0,0
C05575,3,261.05,0,0,0
C05575,4,61.92,0,0,0
C05575,5,89.13,0,0,0
C05575,6,131.32,0,0,0
C05575,7,262.34,0,0,0
C05575,8,269.41,0,0,0
C05576,1,215.68,0,0,0
C05576,2,823.86,0,0,0
C05576,3,227.23,0,0,0
C05576,4,342.96,0,0,0
C05576,5,524.43,0,0,0
C05576,6,407.07,0,0,0
C05576,7,1344.34,0,0,0
C05576,8,684.51,0,0,0
C05576,9,473.6,0,0,0
C05577,1,727.78,0,0,0
C05577,2,613.95,0,0,0
